,Unnamed: 0,Unnamed: 0.1,age,monthly_income,sex,education,product,quality,purchased
6113,1113,1113,33,22,0,0,4,0,1
6114,1114,1114,48,30,0,0,4,0,1
6115,1115,1115,38,26,0,0,4,0,1
6116,1116,1116,42,39,0,0,4,0,1
6117,1117,1117,41,24,0,0,4,0,1
6118,1118,1118,43,21,0,0,4,0,1
6119,1119,1119,38,32,0,0,4,0,1
6120,1120,1120,39,39,1,0,4,0,1
6121,1121,1121,36,20,0,0,4,0,1
6122,1122,1122,36,22,0,0,4,0,1
6123,1123,1123,48,32,1,0,4,0,1
6124,1124,1124,35,28,0,0,4,0,1
6125,1125,1125,37,39,0,0,4,0,1
6126,1126,1126,34,20,0,0,4,0,1
6127,1127,1127,30,37,0,0,4,0,1
6128,1128,1128,40,30,0,0,4,0,1
6129,1129,1129,35,23,0,0,4,0,1
6130,1130,1130,49,39,0,0,4,0,1
6131,1131,1131,33,20,0,0,4,0,1
6132,1132,1132,46,37,1,0,4,0,1
6133,1133,1133,42,22,0,0,4,0,1
6134,1134,1134,42,30,0,0,4,0,1
6135,1135,1135,34,39,0,0,4,0,1
6136,1136,1136,40,39,0,0,4,0,1
6137,1137,1137,40,38,0,0,4,0,1
6138,1138,1138,41,30,0,0,4,0,1
6139,1139,1139,31,34,0,0,4,0,1
6140,1140,1140,38,40,0,0,4,0,1
6141,1141,1141,30,40,0,0,4,0,1
6142,1142,1142,48,27,0,0,4,0,1
6143,1143,1143,45,30,0,0,4,0,1
6144,1144,1144,35,37,1,0,4,0,1
6145,1145,1145,45,31,0,0,4,0,1
6146,1146,1146,33,30,0,0,4,0,1
6147,1147,1147,46,35,0,0,4,0,1
6148,1148,1148,44,32,1,0,4,0,1
6149,1149,1149,36,33,0,0,4,0,1
6150,1150,1150,48,34,0,0,4,0,1
6151,1151,1151,35,23,0,0,4,0,1
6152,1152,1152,49,36,1,0,4,0,1
6153,1153,1153,41,26,1,0,4,0,1
6154,1154,1154,45,34,0,0,4,0,1
6155,1155,1155,36,32,0,0,4,0,1
6156,1156,1156,33,37,0,0,4,0,1
6157,1157,1157,39,29,0,0,4,0,1
6158,1158,1158,37,39,0,0,4,0,1
6159,1159,1159,34,30,0,0,4,0,1
6160,1160,1160,31,40,0,0,4,0,1
6161,1161,1161,50,21,0,0,4,0,1
6162,1162,1162,34,33,0,0,4,0,1
6163,1163,1163,43,29,0,0,4,0,1
6164,1164,1164,43,27,0,0,4,0,1
6165,1165,1165,50,20,0,0,4,0,1
6166,1166,1166,45,35,0,0,4,0,1
6167,1167,1167,38,24,0,0,4,0,1
6168,1168,1168,50,36,0,0,4,0,1
6169,1169,1169,46,35,0,0,4,0,1
6170,1170,1170,37,20,0,0,4,0,1
6171,1171,1171,44,35,0,0,4,0,1
6172,1172,1172,42,22,0,0,4,0,1
6173,1173,1173,35,27,1,0,4,0,1
6174,1174,1174,41,27,0,0,4,0,1
6175,1175,1175,39,34,0,0,4,0,1
6176,1176,1176,46,25,0,0,4,0,1
6177,1177,1177,32,34,1,0,4,0,1
6178,1178,1178,31,27,1,0,4,0,1
6179,1179,1179,32,25,0,0,4,0,1
6180,1180,1180,32,35,0,0,4,0,1
6181,1181,1181,33,33,0,0,4,0,1
6182,1182,1182,37,28,0,0,4,0,1
6183,1183,1183,36,20,0,0,4,0,1
6184,1184,1184,36,24,1,0,4,0,1
6185,1185,1185,37,25,0,0,4,0,1
6186,1186,1186,45,26,0,0,4,0,1
6187,1187,1187,35,39,0,0,4,0,1
6188,1188,1188,40,21,0,0,4,0,1
6189,1189,1189,43,25,1,0,4,0,1
6190,1190,1190,49,30,0,0,4,0,1
6191,1191,1191,50,23,0,0,4,0,1
6192,1192,1192,39,30,0,0,4,0,1
6193,1193,1193,30,35,0,0,4,0,1
6194,1194,1194,47,22,0,0,4,0,1
6195,1195,1195,33,32,0,0,4,0,1
6196,1196,1196,36,21,0,0,4,0,1
6197,1197,1197,43,36,0,0,4,0,1
6198,1198,1198,39,28,0,0,4,0,1
6199,1199,1199,30,36,0,0,4,0,1
6200,1200,1200,32,21,1,0,4,0,1
6201,1201,1201,48,29,0,0,4,0,1
6202,1202,1202,32,32,0,0,4,0,1
6203,1203,1203,35,39,0,0,4,0,1
6204,1204,1204,49,24,0,0,4,0,1
6205,1205,1205,33,31,0,0,4,0,1
6206,1206,1206,44,29,0,0,4,0,1
6207,1207,1207,48,37,0,0,4,0,1
6208,1208,1208,37,30,1,0,4,0,1
6209,1209,1209,45,27,0,0,4,0,1
6210,1210,1210,38,24,0,0,4,0,1
6211,1211,1211,34,29,0,0,4,0,1
6212,1212,1212,34,24,0,0,4,0,1
6213,1213,1213,33,30,0,0,4,0,1
6214,1214,1214,30,34,0,0,4,0,1
6215,1215,1215,49,28,0,0,4,0,1
6216,1216,1216,32,20,0,0,4,0,1
6217,1217,1217,42,24,1,0,4,0,1
6218,1218,1218,32,39,0,0,4,0,1
6219,1219,1219,47,21,0,0,4,0,1
6220,1220,1220,43,29,0,0,4,0,1
6221,1221,1221,39,34,0,0,4,0,1
6222,1222,1222,47,28,0,0,4,0,1
6223,1223,1223,42,29,1,0,4,0,1
6224,1224,1224,42,25,0,0,4,0,1
6225,1225,1225,50,23,0,0,4,0,1
6226,1226,1226,44,40,0,0,4,0,1
6227,1227,1227,44,26,1,0,4,0,1
6228,1228,1228,30,34,1,0,4,0,1
6229,1229,1229,31,36,0,0,4,0,1
6230,1230,1230,40,27,0,0,4,0,1
6231,1231,1231,37,34,0,0,4,0,1
6232,1232,1232,35,31,0,0,4,0,1
6233,1233,1233,37,22,1,0,4,0,1
6234,1234,1234,45,22,0,0,4,0,1
6235,1235,1235,35,34,0,0,4,0,1
6236,1236,1236,37,26,0,0,4,0,1
6237,1237,1237,47,40,0,0,4,0,1
6238,1238,1238,43,26,0,0,4,0,1
6239,1239,1239,36,29,0,0,4,0,1
6240,1240,1240,32,31,0,0,4,0,1
6241,1241,1241,50,27,0,0,4,0,1
6242,1242,1242,49,32,0,0,4,0,1
6243,1243,1243,49,37,0,0,4,0,1
6244,1244,1244,46,21,0,0,4,0,1
6245,1245,1245,46,29,0,0,4,0,1
6246,1246,1246,31,33,0,0,4,0,1
6247,1247,1247,41,38,0,0,4,0,1
6248,1248,1248,40,27,0,0,4,0,1
6249,1249,1249,41,21,1,0,4,0,1
6250,1250,1250,36,32,0,1,4,0,1
6251,1251,1251,49,35,0,1,4,0,1
6252,1252,1252,36,37,0,1,4,0,1
6253,1253,1253,35,22,1,1,4,0,1
6254,1254,1254,38,32,0,1,4,0,1
6255,1255,1255,32,24,0,1,4,0,1
6256,1256,1256,44,40,0,1,4,0,1
6257,1257,1257,41,35,1,1,4,0,1
6258,1258,1258,47,26,0,1,4,0,1
6259,1259,1259,34,34,0,1,4,0,1
6260,1260,1260,36,21,1,1,4,0,1
6261,1261,1261,40,31,0,1,4,0,1
6262,1262,1262,42,38,0,1,4,0,1
6263,1263,1263,44,31,0,1,4,0,1
6264,1264,1264,44,34,0,1,4,0,1
6265,1265,1265,37,21,0,1,4,0,1
6266,1266,1266,41,38,1,1,4,0,1
6267,1267,1267,42,39,0,1,4,0,1
6268,1268,1268,38,20,0,1,4,0,1
6269,1269,1269,40,22,1,1,4,0,1
6270,1270,1270,50,31,0,1,4,0,1
6271,1271,1271,33,20,0,1,4,0,1
6272,1272,1272,42,35,0,1,4,0,1
6273,1273,1273,33,20,0,1,4,0,1
6274,1274,1274,49,32,0,1,4,0,1
6275,1275,1275,31,24,0,1,4,0,1
6276,1276,1276,36,28,0,1,4,0,1
6277,1277,1277,42,27,0,1,4,0,1
6278,1278,1278,37,37,0,1,4,0,1
6279,1279,1279,43,33,0,1,4,0,1
6280,1280,1280,41,26,1,1,4,0,1
6281,1281,1281,43,38,0,1,4,0,1
6282,1282,1282,36,35,0,1,4,0,1
6283,1283,1283,40,38,1,1,4,0,1
6284,1284,1284,34,20,1,1,4,0,1
6285,1285,1285,50,30,0,1,4,0,1
6286,1286,1286,40,31,0,1,4,0,1
6287,1287,1287,37,23,0,1,4,0,1
6288,1288,1288,39,40,0,1,4,0,1
6289,1289,1289,39,22,0,1,4,0,1
6290,1290,1290,33,32,1,1,4,0,1
6291,1291,1291,30,21,0,1,4,0,1
6292,1292,1292,34,37,0,1,4,0,1
6293,1293,1293,47,26,1,1,4,0,1
6294,1294,1294,30,28,0,1,4,0,1
6295,1295,1295,30,35,0,1,4,0,1
6296,1296,1296,32,34,0,1,4,0,1
6297,1297,1297,34,37,0,1,4,0,1
6298,1298,1298,31,37,0,1,4,0,1
6299,1299,1299,38,23,0,1,4,0,1
6300,1300,1300,48,31,1,1,4,0,1
6301,1301,1301,32,30,0,1,4,0,1
6302,1302,1302,44,29,0,1,4,0,1
6303,1303,1303,48,40,0,1,4,0,1
6304,1304,1304,49,24,0,1,4,0,1
6305,1305,1305,48,23,0,1,4,0,1
6306,1306,1306,40,22,0,1,4,0,1
6307,1307,1307,35,40,0,1,4,0,1
6308,1308,1308,43,28,0,1,4,0,1
6309,1309,1309,35,32,0,1,4,0,1
6310,1310,1310,42,23,0,1,4,0,1
6311,1311,1311,37,31,0,1,4,0,1
6312,1312,1312,32,26,1,1,4,0,1
6313,1313,1313,39,24,1,1,4,0,1
6314,1314,1314,30,36,0,1,4,0,1
6315,1315,1315,36,29,0,1,4,0,1
6316,1316,1316,33,32,0,1,4,0,1
6317,1317,1317,50,29,0,1,4,0,1
6318,1318,1318,32,24,0,1,4,0,1
6319,1319,1319,32,27,0,1,4,0,1
6320,1320,1320,43,20,0,1,4,0,1
6321,1321,1321,31,22,1,1,4,0,1
6322,1322,1322,30,35,1,1,4,0,1
6323,1323,1323,30,25,0,1,4,0,1
6324,1324,1324,45,24,0,1,4,0,1
6325,1325,1325,31,20,1,1,4,0,1
6326,1326,1326,44,28,1,1,4,0,1
6327,1327,1327,50,35,0,1,4,0,1
6328,1328,1328,32,20,1,1,4,0,1
6329,1329,1329,49,35,0,1,4,0,1
6330,1330,1330,33,20,0,1,4,0,1
6331,1331,1331,37,31,0,1,4,0,1
6332,1332,1332,43,24,0,1,4,0,1
6333,1333,1333,50,32,0,1,4,0,1
6334,1334,1334,44,26,1,1,4,0,1
6335,1335,1335,39,20,1,1,4,0,1
6336,1336,1336,49,25,1,1,4,0,1
6337,1337,1337,45,24,0,1,4,0,1
6338,1338,1338,41,29,0,1,4,0,1
6339,1339,1339,38,23,0,1,4,0,1
6340,1340,1340,33,37,1,1,4,0,1
6341,1341,1341,32,39,0,1,4,0,1
6342,1342,1342,48,35,0,1,4,0,1
6343,1343,1343,40,36,1,1,4,0,1
6344,1344,1344,40,34,1,1,4,0,1
6345,1345,1345,48,27,0,1,4,0,1
6346,1346,1346,46,25,0,1,4,0,1
6347,1347,1347,34,20,0,1,4,0,1
6348,1348,1348,42,40,0,1,4,0,1
6349,1349,1349,50,31,0,1,4,0,1
6350,1350,1350,41,36,0,1,4,0,1
6351,1351,1351,48,29,0,1,4,0,1
6352,1352,1352,43,26,0,1,4,0,1
6353,1353,1353,47,28,0,1,4,0,1
6354,1354,1354,30,28,0,1,4,0,1
6355,1355,1355,44,23,0,1,4,0,1
6356,1356,1356,39,36,0,1,4,0,1
6357,1357,1357,47,37,0,1,4,0,1
6358,1358,1358,34,30,1,1,4,0,1
6359,1359,1359,40,27,1,1,4,0,1
6360,1360,1360,40,36,1,1,4,0,1
6361,1361,1361,36,37,0,1,4,0,1
6362,1362,1362,46,24,1,1,4,0,1
6363,1363,1363,40,36,0,1,4,0,1
6364,1364,1364,32,36,0,1,4,0,1
6365,1365,1365,50,32,1,1,4,0,1
6366,1366,1366,39,23,0,1,4,0,1
6367,1367,1367,40,28,0,1,4,0,1
6368,1368,1368,44,20,0,1,4,0,1
6369,1369,1369,46,37,0,1,4,0,1
6370,1370,1370,50,22,0,1,4,0,1
6371,1371,1371,34,26,0,1,4,0,1
6372,1372,1372,37,28,0,1,4,0,1
6373,1373,1373,34,34,0,1,4,0,1
6374,1374,1374,39,23,0,1,4,0,1
6375,1375,1375,32,40,0,1,4,0,1
6376,1376,1376,42,28,0,1,4,0,1
6377,1377,1377,30,31,0,1,4,0,1
6378,1378,1378,47,40,0,1,4,0,1
6379,1379,1379,50,27,0,1,4,0,1
6380,1380,1380,49,21,0,1,4,0,1
6381,1381,1381,40,33,0,1,4,0,1
6382,1382,1382,37,36,1,1,4,0,1
6383,1383,1383,49,40,0,1,4,0,1
6384,1384,1384,45,24,0,1,4,0,1
6385,1385,1385,37,31,0,1,4,0,1
6386,1386,1386,33,28,0,1,4,0,1
6387,1387,1387,40,22,1,1,4,0,1
6388,1388,1388,35,22,0,1,4,0,1
6389,1389,1389,35,27,0,1,4,0,1
6390,1390,1390,35,25,0,1,4,0,1
6391,1391,1391,36,29,0,1,4,0,1
6392,1392,1392,46,21,0,1,4,0,1
6393,1393,1393,44,34,0,1,4,0,1
6394,1394,1394,32,33,0,1,4,0,1
6395,1395,1395,30,21,0,1,4,0,1
6396,1396,1396,37,33,1,1,4,0,1
6397,1397,1397,38,28,0,1,4,0,1
6398,1398,1398,43,33,1,1,4,0,1
6399,1399,1399,34,26,0,1,4,0,1
6400,1400,1400,31,37,0,1,4,0,1
6401,1401,1401,47,21,0,1,4,0,1
6402,1402,1402,35,21,0,1,4,0,1
6403,1403,1403,32,32,0,1,4,0,1
6404,1404,1404,49,27,0,1,4,0,1
6405,1405,1405,30,21,0,1,4,0,1
6406,1406,1406,50,32,0,1,4,0,1
6407,1407,1407,39,31,0,1,4,0,1
6408,1408,1408,34,33,0,1,4,0,1
6409,1409,1409,35,23,0,1,4,0,1
6410,1410,1410,36,25,1,1,4,0,1
6411,1411,1411,47,22,1,1,4,0,1
6412,1412,1412,31,35,0,1,4,0,1
6413,1413,1413,41,36,0,1,4,0,1
6414,1414,1414,41,22,1,1,4,0,1
6415,1415,1415,48,22,0,1,4,0,1
6416,1416,1416,44,23,0,1,4,0,1
6417,1417,1417,44,28,0,1,4,0,1
6418,1418,1418,41,32,0,1,4,0,1
6419,1419,1419,37,21,0,1,4,0,1
6420,1420,1420,50,26,0,1,4,0,1
6421,1421,1421,36,36,0,1,4,0,1
6422,1422,1422,49,33,1,1,4,0,1
6423,1423,1423,49,37,0,1,4,0,1
6424,1424,1424,31,40,0,1,4,0,1
6425,1425,1425,40,24,0,1,4,0,1
6426,1426,1426,32,35,0,1,4,0,1
6427,1427,1427,33,24,0,1,4,0,1
6428,1428,1428,39,32,0,1,4,0,1
6429,1429,1429,33,38,0,1,4,0,1
6430,1430,1430,31,30,1,1,4,0,1
6431,1431,1431,33,25,0,1,4,0,1
6432,1432,1432,39,25,0,1,4,0,1
6433,1433,1433,44,27,0,1,4,0,1
6434,1434,1434,49,21,0,1,4,0,1
6435,1435,1435,32,30,0,1,4,0,1
6436,1436,1436,36,35,0,1,4,0,1
6437,1437,1437,47,31,0,1,4,0,1
6438,1438,1438,48,34,0,1,4,0,1
6439,1439,1439,33,30,0,1,4,0,1
6440,1440,1440,50,27,0,1,4,0,1
6441,1441,1441,44,24,0,1,4,0,1
6442,1442,1442,33,33,0,1,4,0,1
6443,1443,1443,34,35,0,1,4,0,1
6444,1444,1444,46,38,0,1,4,0,1
6445,1445,1445,32,29,0,1,4,0,1
6446,1446,1446,34,28,0,1,4,0,1
6447,1447,1447,35,33,0,1,4,0,1
6448,1448,1448,44,22,0,1,4,0,1
6449,1449,1449,43,22,0,1,4,0,1
6450,1450,1450,39,28,1,1,4,0,1
6451,1451,1451,33,38,0,1,4,0,1
6452,1452,1452,31,39,0,1,4,0,1
6453,1453,1453,35,27,1,1,4,0,1
6454,1454,1454,48,30,0,1,4,0,1
6455,1455,1455,38,26,0,1,4,0,1
6456,1456,1456,35,32,0,1,4,0,1
6457,1457,1457,44,37,0,1,4,0,1
6458,1458,1458,38,30,0,1,4,0,1
6459,1459,1459,45,22,0,1,4,0,1
6460,1460,1460,40,32,1,1,4,0,1
6461,1461,1461,43,30,0,1,4,0,1
6462,1462,1462,34,22,0,1,4,0,1
6463,1463,1463,35,30,0,1,4,0,1
6464,1464,1464,46,38,0,1,4,0,1
6465,1465,1465,37,39,0,1,4,0,1
6466,1466,1466,46,33,0,1,4,0,1
6467,1467,1467,30,34,0,1,4,0,1
6468,1468,1468,44,38,0,1,4,0,1
6469,1469,1469,31,32,0,1,4,0,1
6470,1470,1470,46,21,0,1,4,0,1
6471,1471,1471,38,30,1,1,4,0,1
6472,1472,1472,43,26,1,1,4,0,1
6473,1473,1473,32,23,0,1,4,0,1
6474,1474,1474,48,33,0,1,4,0,1
6475,1475,1475,36,38,0,1,4,0,1
6476,1476,1476,37,36,0,1,4,0,1
6477,1477,1477,30,37,1,1,4,0,1
6478,1478,1478,37,20,0,1,4,0,1
6479,1479,1479,35,36,0,1,4,0,1
6480,1480,1480,39,37,0,1,4,0,1
6481,1481,1481,48,31,0,1,4,0,1
6482,1482,1482,48,36,0,1,4,0,1
6483,1483,1483,44,26,0,1,4,0,1
6484,1484,1484,43,40,0,1,4,0,1
6485,1485,1485,33,21,0,1,4,0,1
6486,1486,1486,39,35,0,1,4,0,1
6487,1487,1487,35,26,0,1,4,0,1
6488,1488,1488,34,40,0,1,4,0,1
6489,1489,1489,42,25,1,1,4,0,1
6490,1490,1490,33,39,0,1,4,0,1
6491,1491,1491,41,26,0,1,4,0,1
6492,1492,1492,34,23,0,1,4,0,1
6493,1493,1493,37,32,0,1,4,0,1
6494,1494,1494,45,24,0,1,4,0,1
6495,1495,1495,33,26,0,1,4,0,1
6496,1496,1496,38,22,0,1,4,0,1
6497,1497,1497,37,30,1,1,4,0,1
6498,1498,1498,47,34,1,1,4,0,1
6499,1499,1499,33,35,0,1,4,0,1
6500,1500,1500,39,59,0,1,4,0,1
6501,1501,1501,42,55,0,1,4,0,1
6502,1502,1502,48,59,0,1,4,0,1
6503,1503,1503,45,44,0,1,4,0,1
6504,1504,1504,42,44,0,1,4,0,1
6505,1505,1505,31,57,1,1,4,0,1
6506,1506,1506,36,50,1,1,4,0,1
6507,1507,1507,45,49,0,1,4,0,1
6508,1508,1508,46,42,0,1,4,0,1
6509,1509,1509,33,44,0,1,4,0,1
6510,1510,1510,31,55,0,1,4,0,1
6511,1511,1511,43,58,1,1,4,0,1
6512,1512,1512,40,41,0,1,4,0,1
6513,1513,1513,33,56,1,1,4,0,1
6514,1514,1514,37,42,0,1,4,0,1
6515,1515,1515,42,50,0,1,4,0,1
6516,1516,1516,47,55,1,1,4,0,1
6517,1517,1517,48,60,0,1,4,0,1
6518,1518,1518,38,54,0,1,4,0,1
6519,1519,1519,43,60,1,1,4,0,1
6520,1520,1520,38,41,1,1,4,0,1
6521,1521,1521,36,56,1,1,4,0,1
6522,1522,1522,37,42,0,1,4,0,1
6523,1523,1523,33,50,0,1,4,0,1
6524,1524,1524,35,41,1,1,4,0,1
6525,1525,1525,44,60,0,1,4,0,1
6526,1526,1526,40,47,0,1,4,0,1
6527,1527,1527,42,44,0,1,4,0,1
6528,1528,1528,39,49,0,1,4,0,1
6529,1529,1529,45,58,0,1,4,0,1
6530,1530,1530,35,60,0,1,4,0,1
6531,1531,1531,42,45,1,1,4,0,1
6532,1532,1532,44,59,0,1,4,0,1
6533,1533,1533,36,58,1,1,4,0,1
6534,1534,1534,36,46,0,1,4,0,1
6535,1535,1535,39,41,0,1,4,0,1
6536,1536,1536,31,40,0,1,4,0,1
6537,1537,1537,46,57,1,1,4,0,1
6538,1538,1538,47,58,0,1,4,0,1
6539,1539,1539,47,55,0,1,4,0,1
6540,1540,1540,49,48,0,1,4,0,1
6541,1541,1541,36,43,0,1,4,0,1
6542,1542,1542,43,56,0,1,4,0,1
6543,1543,1543,34,55,1,1,4,0,1
6544,1544,1544,49,47,0,1,4,0,1
6545,1545,1545,49,46,1,1,4,0,1
6546,1546,1546,46,44,0,1,4,0,1
6547,1547,1547,49,41,1,1,4,0,1
6548,1548,1548,41,56,1,1,4,0,1
6549,1549,1549,31,51,1,1,4,0,1
6550,1550,1550,32,43,1,1,4,0,1
6551,1551,1551,49,53,0,1,4,0,1
6552,1552,1552,37,45,0,1,4,0,1
6553,1553,1553,47,59,0,1,4,0,1
6554,1554,1554,35,52,0,1,4,0,1
6555,1555,1555,35,51,0,1,4,0,1
6556,1556,1556,40,46,0,1,4,0,1
6557,1557,1557,40,45,1,1,4,0,1
6558,1558,1558,41,51,0,1,4,0,1
6559,1559,1559,36,40,0,1,4,0,1
6560,1560,1560,34,56,0,1,4,0,1
6561,1561,1561,34,41,1,1,4,0,1
6562,1562,1562,32,59,0,1,4,0,1
6563,1563,1563,50,50,0,1,4,0,1
6564,1564,1564,30,47,0,1,4,0,1
6565,1565,1565,43,49,0,1,4,0,1
6566,1566,1566,37,54,0,1,4,0,1
6567,1567,1567,37,59,0,1,4,0,1
6568,1568,1568,49,52,0,1,4,0,1
6569,1569,1569,31,53,0,1,4,0,1
6570,1570,1570,31,51,1,1,4,0,1
6571,1571,1571,45,60,0,1,4,0,1
6572,1572,1572,35,44,0,1,4,0,1
6573,1573,1573,38,45,0,1,4,0,1
6574,1574,1574,37,47,0,1,4,0,1
6575,1575,1575,50,49,0,1,4,0,1
6576,1576,1576,33,53,0,1,4,0,1
6577,1577,1577,35,48,0,1,4,0,1
6578,1578,1578,32,51,1,1,4,0,1
6579,1579,1579,50,44,0,1,4,0,1
6580,1580,1580,46,43,0,1,4,0,1
6581,1581,1581,40,56,0,1,4,0,1
6582,1582,1582,32,50,0,1,4,0,1
6583,1583,1583,48,60,0,1,4,0,1
6584,1584,1584,39,49,0,1,4,0,1
6585,1585,1585,38,56,0,1,4,0,1
6586,1586,1586,41,55,1,1,4,0,1
6587,1587,1587,33,60,1,1,4,0,1
6588,1588,1588,35,47,0,1,4,0,1
6589,1589,1589,33,56,1,1,4,0,1
6590,1590,1590,44,56,0,1,4,0,1
6591,1591,1591,44,51,0,1,4,0,1
6592,1592,1592,34,45,0,1,4,0,1
6593,1593,1593,32,52,0,1,4,0,1
6594,1594,1594,37,49,1,1,4,0,1
6595,1595,1595,40,56,1,1,4,0,1
6596,1596,1596,41,52,0,1,4,0,1
6597,1597,1597,40,49,0,1,4,0,1
6598,1598,1598,43,60,0,1,4,0,1
6599,1599,1599,42,41,0,1,4,0,1
6600,1600,1600,32,56,0,1,4,0,1
6601,1601,1601,36,60,1,1,4,0,1
6602,1602,1602,42,51,1,1,4,0,1
6603,1603,1603,40,43,0,1,4,0,1
6604,1604,1604,34,50,0,1,4,0,1
6605,1605,1605,37,41,0,1,4,0,1
6606,1606,1606,42,40,0,1,4,0,1
6607,1607,1607,31,48,0,1,4,0,1
6608,1608,1608,47,40,0,1,4,0,1
6609,1609,1609,38,48,1,1,4,0,1
6610,1610,1610,35,44,0,1,4,0,1
6611,1611,1611,40,42,1,1,4,0,1
6612,1612,1612,37,47,0,1,4,0,1
6613,1613,1613,40,56,1,1,4,0,1
6614,1614,1614,32,43,0,1,4,0,1
6615,1615,1615,42,41,0,1,4,0,1
6616,1616,1616,39,41,0,1,4,0,1
6617,1617,1617,35,47,0,1,4,0,1
6618,1618,1618,34,49,0,1,4,0,1
6619,1619,1619,32,43,0,1,4,0,1
6620,1620,1620,47,57,0,1,4,0,1
6621,1621,1621,31,51,0,1,4,0,1
6622,1622,1622,48,57,0,1,4,0,1
6623,1623,1623,30,59,1,1,4,0,1
6624,1624,1624,44,50,0,1,4,0,1
6625,1625,1625,42,44,0,1,4,0,1
6626,1626,1626,49,51,0,1,4,0,1
6627,1627,1627,36,47,0,1,4,0,1
6628,1628,1628,41,48,0,1,4,0,1
6629,1629,1629,35,50,0,1,4,0,1
6630,1630,1630,38,59,0,1,4,0,1
6631,1631,1631,32,48,0,1,4,0,1
6632,1632,1632,49,40,0,1,4,0,1
6633,1633,1633,38,56,0,1,4,0,1
6634,1634,1634,34,56,0,1,4,0,1
6635,1635,1635,41,44,1,1,4,0,1
6636,1636,1636,46,55,0,1,4,0,1
6637,1637,1637,42,40,0,1,4,0,1
6638,1638,1638,31,54,0,1,4,0,1
6639,1639,1639,33,56,0,1,4,0,1
6640,1640,1640,44,43,0,1,4,0,1
6641,1641,1641,48,48,0,1,4,0,1
6642,1642,1642,46,53,0,1,4,0,1
6643,1643,1643,43,60,0,1,4,0,1
6644,1644,1644,44,44,0,1,4,0,1
6645,1645,1645,37,46,0,1,4,0,1
6646,1646,1646,37,54,0,1,4,0,1
6647,1647,1647,41,49,0,1,4,0,1
6648,1648,1648,36,44,0,1,4,0,1
6649,1649,1649,35,48,1,1,4,0,1
6650,1650,1650,32,57,0,1,4,0,1
6651,1651,1651,50,55,0,1,4,0,1
6652,1652,1652,45,58,0,1,4,0,1
6653,1653,1653,39,56,0,1,4,0,1
6654,1654,1654,46,47,0,1,4,0,1
6655,1655,1655,46,54,1,1,4,0,1
6656,1656,1656,37,41,0,1,4,0,1
6657,1657,1657,45,40,1,1,4,0,1
6658,1658,1658,44,47,0,1,4,0,1
6659,1659,1659,39,53,0,1,4,0,1
6660,1660,1660,46,52,0,1,4,0,1
6661,1661,1661,46,48,0,1,4,0,1
6662,1662,1662,32,44,0,1,4,0,1
6663,1663,1663,30,56,0,1,4,0,1
6664,1664,1664,33,58,0,1,4,0,1
6665,1665,1665,31,43,0,1,4,0,1
6666,1666,1666,41,55,0,1,4,0,1
6667,1667,1667,33,55,0,1,4,0,1
6668,1668,1668,44,57,0,1,4,0,1
6669,1669,1669,45,49,0,1,4,0,1
6670,1670,1670,45,43,0,1,4,0,1
6671,1671,1671,32,41,0,1,4,0,1
6672,1672,1672,30,54,0,1,4,0,1
6673,1673,1673,34,47,0,1,4,0,1
6674,1674,1674,50,47,1,1,4,0,1
6675,1675,1675,45,42,0,1,4,0,1
6676,1676,1676,43,49,1,1,4,0,1
6677,1677,1677,34,42,0,1,4,0,1
6678,1678,1678,41,57,1,1,4,0,1
6679,1679,1679,31,47,0,1,4,0,1
6680,1680,1680,40,48,1,1,4,0,1
6681,1681,1681,36,49,1,1,4,0,1
6682,1682,1682,48,45,0,1,4,0,1
6683,1683,1683,39,44,0,1,4,0,1
6684,1684,1684,43,58,1,1,4,0,1
6685,1685,1685,44,55,1,1,4,0,1
6686,1686,1686,35,57,1,1,4,0,1
6687,1687,1687,49,42,0,1,4,0,1
6688,1688,1688,40,45,0,1,4,0,1
6689,1689,1689,32,48,0,1,4,0,1
6690,1690,1690,31,42,0,1,4,0,1
6691,1691,1691,32,57,1,1,4,0,1
6692,1692,1692,47,56,0,1,4,0,1
6693,1693,1693,42,48,0,1,4,0,1
6694,1694,1694,30,53,0,1,4,0,1
6695,1695,1695,40,41,0,1,4,0,1
6696,1696,1696,40,43,1,1,4,0,1
6697,1697,1697,42,41,0,1,4,0,1
6698,1698,1698,31,42,1,1,4,0,1
6699,1699,1699,48,54,0,1,4,0,1
6700,1700,1700,41,42,1,1,4,0,1
6701,1701,1701,31,54,0,1,4,0,1
6702,1702,1702,41,50,0,1,4,0,1
6703,1703,1703,47,52,0,1,4,0,1
6704,1704,1704,43,55,0,1,4,0,1
6705,1705,1705,31,56,1,1,4,0,1
6706,1706,1706,46,44,0,1,4,0,1
6707,1707,1707,40,54,1,1,4,0,1
6708,1708,1708,37,57,1,1,4,0,1
6709,1709,1709,48,46,0,1,4,0,1
6710,1710,1710,43,40,1,1,4,0,1
6711,1711,1711,33,58,0,1,4,0,1
6712,1712,1712,31,46,0,1,4,0,1
6713,1713,1713,43,48,0,1,4,0,1
6714,1714,1714,42,59,0,1,4,0,1
6715,1715,1715,30,49,0,1,4,0,1
6716,1716,1716,32,48,0,1,4,0,1
6717,1717,1717,43,49,0,1,4,0,1
6718,1718,1718,35,57,0,1,4,0,1
